dataset,model,drift_type,intensity,xai_method,clean_acc,drifted_acc,SSIM,IoU,MSE,Pearson,Cosine,IoU@0.3,IoU@0.5,IoU@0.7,SSIM_ci_low,SSIM_ci_high,SSIM_wilcoxon_p,SSIM_paired_t_p,SSIM_cohens_d,IoU_ci_low,IoU_ci_high,IoU_wilcoxon_p,IoU_cohens_d,n_images,KS_p,AD_p,Welch_p,Wilcoxon_p
cifar10,resnet18,noise,0.001,gradcampp,0.840625,0.8421875,0.9983039486630628,0.9943219807827404,0.0002241967417011,0.9989722706567594,0.9996842843831076,0.9965945597484094,0.9943219807827404,0.993998402066952,0.9962306476312828,0.999560718526895,3.3969734690144565e-102,0.0770603151834361,0.0699994664130087,0.9914778561923392,0.996450310891795,1.6110229768239034e-37,0.1722504937720725,640,0.9213565314629883,0.25,0.9438371137234158,0.9441484385519832
cifar10,resnet18,noise,0.001,gradcam_vs_gradcampp,0.840625,0.8421875,0.0043704568860107,,,,,,,,,,6.4394072279918e-20,,0.0885579283848158,,,,,640,,,,
cifar10,resnet18,noise,0.01,gradcam,0.840625,0.8421875,0.9801218407437752,0.9672251774846352,0.0026492533375579,0.9866017406918782,0.9924373862505538,0.9672273275295836,0.9672251774846352,0.9647344624666786,0.9719408440901892,0.986479089774303,5.651420485847777e-105,2.64929339174894e-07,0.2056548383448065,0.9589458442718164,0.9741064364827456,7.909149490057272e-82,0.330965063401346,640,6.202016786471503e-05,0.0066066374051755,0.045170830519502,0.0217097784334687
cifar10,resnet18,noise,0.01,gradcampp,0.840625,0.8421875,0.9899200404353768,0.9774304465404888,0.0015557363007625,0.9941798492646344,0.9981530983059748,0.983988038640953,0.9774304465404888,0.9695043595157748,0.983935169037773,0.9942171327480231,1.7709580491810596e-106,0.0001480511804818,0.1508918470459678,0.9722625757061908,0.9816364251055844,4.093167515070596e-84,0.3596157005851896,640,0.0650570234664267,0.25,0.3809584657008081,0.3674816779516031
cifar10,resnet18,noise,0.01,gradcam_vs_gradcampp,0.840625,0.8421875,0.0097981996916015,,,,,,,,,,3.352630987940044e-23,,0.161910193352866,,,,,640,,,,
cifar10,resnet18,noise,0.05,gradcam,0.840625,0.8203125,0.8924664785501406,0.8767227220819015,0.0182118230213318,0.9264153358202444,0.9672936874030564,0.8904148644993672,0.8767227220819015,0.8699188346351932,0.8765113852269133,0.9094995941334936,2.5654060824230703e-105,5.712669436332282e-33,0.5007379261599894,0.8615797179971133,0.8920767692991977,2.817541070293484e-100,0.6233176307824809,640,3.1157850660554773e-19,0.001,0.0006024827041153,0.2562801852082591
cifar10,resnet18,noise,0.05,gradcampp,0.840625,0.8203125,0.947423980049324,0.9146178976075688,0.0072458887037995,0.9731444506951884,0.9908632924111344,0.936468719063479,0.9146178976075688,0.899980048176587,0.9373307903153076,0.9566210613947812,1.7709580491810596e-106,4.9721247182122523e-23,0.4062092335155097,0.9049502263466996,0.923644111266818,2.129662592109201e-102,0.7002140597777764,640,2.872411756102936e-19,0.001,1.7835651202745673e-17,7.002249436513366e-16
cifar10,resnet18,noise,0.05,gradcam_vs_gradcampp,0.840625,0.8203125,0.0549575014991834,,,,,,,,,,1.1058914757748857e-30,,0.3673286034066974,,,,,640,,,,
cifar10,resnet18,noise,0.1,gradcam,0.840625,0.7875,0.7657055351146347,0.7697284321589674,0.0449621022911967,0.8212637202146066,0.9265372642706652,0.8028737290590072,0.7697284321589674,0.7652396107301598,0.7419928233618824,0.7894174088424545,1.7960703125998424e-106,2.0528900427027464e-66,0.7679186508515587,0.7497302701683711,0.7903512967196051,1.0495088026918952e-103,0.8634084376577605,640,2.7101067190998304e-23,0.001,5.839737080696894e-11,4.150413039487557e-07
cifar10,resnet18,noise,0.1,gradcampp,0.840625,0.7875,0.8756564309343396,0.8423963266227134,0.018612987644196,0.927517815256954,0.974540843739045,0.8799194491718973,0.8423963266227134,0.8137630265530088,0.8593111067691653,0.8905627753651286,1.7709580491810596e-106,6.941681071505825e-49,0.6338655511400244,0.8288141777451675,0.8557911966660536,3.579230820935682e-105,0.9081752853771132,640,3.0722789212251582e-30,0.001,2.835241413121746e-22,2.9438262696266875e-20
cifar10,resnet18,noise,0.1,gradcam_vs_gradcampp,0.840625,0.7875,0.1099508958197049,,,,,,,,,,7.261590221785415e-41,,0.5385118617182655,,,,,640,,,,
cifar10,resnet18,noise,0.2,gradcam,0.840625,0.634375,0.5586208985249477,0.6095265422194845,0.0920566011556047,0.6043646282527181,0.8437436090786946,0.6585578821715219,0.6095265422194845,0.5964967646130075,0.52951619007902,0.5868675618672214,2.6030937682178564e-106,3.199043214683588e-123,1.1796148505638515,0.5847609417858776,0.6335020116265864,1.6424039141145093e-105,1.2516484190973818,640,1.0347528461101144e-149,0.001,1.157807615329839e-50,6.849763508767344e-22
cifar10,resnet18,noise,0.2,gradcampp,0.840625,0.634375,0.7432812834823055,0.7303024182151766,0.0416058020495796,0.8280929389985345,0.9419111152620128,0.7940339753061183,0.7303024182151766,0.6819222051187136,0.7227158332618319,0.7633074541211254,1.7709580491810596e-106,4.975930479407535e-94,0.9688221862245716,0.7142195409264102,0.7475278012892523,5.467205176957893e-106,1.2786590954445012,640,1.480268322899026e-153,0.001,9.84915024158978e-141,3.5147878224551303e-131
cifar10,resnet18,noise,0.2,gradcam_vs_gradcampp,0.840625,0.634375,0.1846603849573578,,,,,,,,,,1.1754149673140198e-55,,0.7053618087012307,,,,,640,,,,
cifar10,resnet18,noise,0.3,gradcam,0.840625,0.4859375,0.4729014856686252,0.5395304229716592,0.1124474969292791,0.5221160793474589,0.8128453196235433,0.5944888555434449,0.5395304229716592,0.5201669062957796,0.444136084222636,0.5026178909488851,1.7709580491810596e-106,3.610828214908902e-160,1.4559836635446883,0.5159178409936229,0.5647492378233422,3.676906578978504e-106,1.5361376562162097,640,4.660939607323834e-175,0.001,3.816277163531127e-58,5.2112035946626836e-20
cifar10,resnet18,noise,0.3,gradcampp,0.840625,0.4859375,0.6743902511983432,0.6657060952282501,0.0571451759832143,0.760429647097574,0.9217080292998254,0.7456333198482962,0.6657060952282501,0.6107278078185469,0.6529598966470096,0.6957091238287648,1.7709580491810596e-106,1.0332508116396725e-118,1.146804430239742,0.6503584598243866,0.6815211797487626,3.754635820923756e-106,1.5885090370587809,640,7.85833596510543e-309,0.001,0.0,0.0
cifar10,resnet18,noise,0.3,gradcam_vs_gradcampp,0.840625,0.4859375,0.2014887655297179,,,,,,,,,,1.0985060276715417e-52,,0.6912367239110027,,,,,640,,,,
cifar10,resnet18,noise,0.4,gradcam,0.840625,0.371875,0.4454369330790593,0.526130483740716,0.11985985533139,0.4946335370743867,0.8003995034601811,0.5790125209362887,0.526130483740716,0.5124653507781589,0.4183356207813132,0.4735028773621024,1.7792896276323907e-106,3.157979808370163e-172,1.5500952157414651,0.5035085964516978,0.5502790456918234,3.5726103438566866e-106,1.5957294677073095,640,0.0,0.001,2.7072282371317664e-16,8.044947380832984e-06
cifar10,resnet18,noise,0.4,gradcampp,0.840625,0.371875,0.6377183214713295,0.6365968101121374,0.0645741176228966,0.7239567929068487,0.9101482910761912,0.7200845237746758,0.6365968101121374,0.586312881709744,0.6155566126427927,0.6597465943906456,1.7709580491810596e-106,1.0527781820575094e-130,1.2344087571885236,0.6209164350666498,0.6531377263346296,2.578631826534503e-106,1.7116425201975063,640,9.288002245545736e-296,0.001,0.0,1.5684633578421568e-307
cifar10,resnet18,noise,0.4,gradcam_vs_gradcampp,0.840625,0.371875,0.1922813883922701,,,,,,,,,,3.4545380378102366e-53,,0.6864146293642953,,,,,640,,,,
cifar10,resnet18,noise,0.5,gradcam,0.840625,0.2640625,0.4385685743544351,0.519994555740337,0.1207604442387491,0.4899504108870534,0.797501886725231,0.5725051787485302,0.519994555740337,0.5060574948293881,0.4116382599774894,0.4661688517887022,1.7792896276323907e-106,9.074384422051509e-179,1.602147995240776,0.4980710934568529,0.5428729805262044,3.654530702705187e-106,1.655607702775952,640,0.0,0.001,8.408720682771609e-22,3.9675553236280283e-147
cifar10,resnet18,noise,0.5,gradcampp,0.840625,0.2640625,0.6220749732439975,0.615214345627933,0.0681324987170597,0.7113876615818754,0.9059444178412192,0.7047598926904024,0.615214345627933,0.5714686046911719,0.6002985823326598,0.6432808528534882,1.7709580491810596e-106,1.3922363881857466e-143,1.3299721116016947,0.600230460773196,0.6305196709898947,3.754770795560388e-106,1.9433428533906068,640,5.385523641804216e-267,0.001,1.7667919384475355e-302,2.930158009110723e-303
cifar10,resnet18,noise,0.5,gradcam_vs_gradcampp,0.840625,0.2640625,0.1835063988895624,,,,,,,,,,4.623635384379038e-46,,0.6236816201101252,,,,,640,,,,
cifar10,resnet18,blur,0.0,gradcam,0.840625,0.840625,1.0,0.996875,0.0,0.996875,0.996875,0.996875,0.996875,0.996875,1.0,1.0,1.0,1.0,0.0,0.9921875,1.0,0.157299207050285,0.0559454923932416,640,1.0,0.25,1.0,1.0
cifar10,resnet18,blur,0.0,gradcampp,0.840625,0.840625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,640,1.0,0.25,1.0,1.0
cifar10,resnet18,blur,0.0,gradcam_vs_gradcampp,0.840625,0.840625,0.0,,,,,,,,,,1.0,,0.0,,,,,640,,,,
cifar10,resnet18,blur,1e-06,gradcam,0.840625,0.6734375,0.6261415165814624,0.661658939406394,0.0757247891924045,0.6782685188731766,0.8736683119617352,0.7086261499400207,0.661658939406394,0.6409349356934105,0.597502444315791,0.6539871236392558,2.578734897972061e-106,4.403999377154154e-102,1.026731513178286,0.63762787921921,0.6841930843305498,7.498977566212186e-105,1.1165142245202389,640,1.6441193304197958e-213,0.001,8.395068658893106e-144,2.2328694390927228e-122
cifar10,resnet18,blur,1e-06,gradcampp,0.840625,0.6734375,0.793614615721299,0.7668810425496032,0.0316697113747489,0.8803169370449755,0.959603806779634,0.8174876083538786,0.7668810425496032,0.7278397406570556,0.7758550157515394,0.8107579789130935,1.7709580491810596e-106,4.137409323258095e-88,0.926201859814405,0.7523901061253725,0.7808988713359829,1.1593181853843458e-105,1.242111454192883,640,1.4572064084137092e-90,0.001,8.583026215114177e-63,5.072456621889374e-61
cifar10,resnet18,blur,1e-06,gradcam_vs_gradcampp,0.840625,0.6734375,0.1674730991398365,,,,,,,,,,5.5357891199545684e-52,,0.6343245283531079,,,,,640,,,,
cifar10,resnet18,blur,1e-05,gradcam,0.840625,0.6734375,0.6261415165814624,0.661658939406394,0.0757247891924045,0.6782685188731766,0.8736683119617352,0.7086261499400207,0.661658939406394,0.6409349356934105,0.597502444315791,0.6539871236392558,2.578734897972061e-106,4.403999377154154e-102,1.026731513178286,0.63762787921921,0.6841930843305498,7.498977566212186e-105,1.1165142245202389,640,1.6441193304197958e-213,0.001,8.395068658893106e-144,2.2328694390927228e-122
cifar10,resnet18,blur,1e-05,gradcampp,0.840625,0.6734375,0.793614615721299,0.7668810425496032,0.0316697113747489,0.8803169370449755,0.959603806779634,0.8174876083538786,0.7668810425496032,0.7278397406570556,0.7758550157515394,0.8107579789130935,1.7709580491810596e-106,4.137409323258095e-88,0.926201859814405,0.7523901061253725,0.7808988713359829,1.1593181853843458e-105,1.242111454192883,640,1.4572064084137092e-90,0.001,8.583026215114177e-63,5.072456621889374e-61
cifar10,resnet18,blur,1e-05,gradcam_vs_gradcampp,0.840625,0.6734375,0.1674730991398365,,,,,,,,,,5.5357891199545684e-52,,0.6343245283531079,,,,,640,,,,
cifar10,resnet18,blur,0.0001,gradcam,0.840625,0.6734375,0.6261415165814624,0.661658939406394,0.0757247891924045,0.6782685188731766,0.8736683119617352,0.7086261499400207,0.661658939406394,0.6409349356934105,0.597502444315791,0.6539871236392558,2.578734897972061e-106,4.403999377154154e-102,1.026731513178286,0.63762787921921,0.6841930843305498,7.498977566212186e-105,1.1165142245202389,640,1.6441193304197958e-213,0.001,8.395068658893106e-144,2.2328694390927228e-122
cifar10,resnet18,blur,0.0001,gradcampp,0.840625,0.6734375,0.793614615721299,0.7668810425496032,0.0316697113747489,0.8803169370449755,0.959603806779634,0.8174876083538786,0.7668810425496032,0.7278397406570556,0.7758550157515394,0.8107579789130935,1.7709580491810596e-106,4.137409323258095e-88,0.926201859814405,0.7523901061253725,0.7808988713359829,1.1593181853843458e-105,1.242111454192883,640,1.4572064084137092e-90,0.001,8.583026215114177e-63,5.072456621889374e-61
cifar10,resnet18,blur,0.0001,gradcam_vs_gradcampp,0.840625,0.6734375,0.1674730991398365,,,,,,,,,,5.5357891199545684e-52,,0.6343245283531079,,,,,640,,,,
cifar10,resnet18,blur,0.001,gradcam,0.840625,0.6734375,0.6261415165814624,0.661658939406394,0.0757247891924045,0.6782685188731766,0.8736683119617352,0.7086261499400207,0.661658939406394,0.6409349356934105,0.597502444315791,0.6539871236392558,2.578734897972061e-106,4.403999377154154e-102,1.026731513178286,0.63762787921921,0.6841930843305498,7.498977566212186e-105,1.1165142245202389,640,1.6441193304197958e-213,0.001,8.395068658893106e-144,2.2328694390927228e-122
cifar10,resnet18,blur,0.001,gradcampp,0.840625,0.6734375,0.793614615721299,0.7668810425496032,0.0316697113747489,0.8803169370449755,0.959603806779634,0.8174876083538786,0.7668810425496032,0.7278397406570556,0.7758550157515394,0.8107579789130935,1.7709580491810596e-106,4.137409323258095e-88,0.926201859814405,0.7523901061253725,0.7808988713359829,1.1593181853843458e-105,1.242111454192883,640,1.4572064084137092e-90,0.001,8.583026215114177e-63,5.072456621889374e-61
cifar10,resnet18,blur,0.001,gradcam_vs_gradcampp,0.840625,0.6734375,0.1674730991398365,,,,,,,,,,5.5357891199545684e-52,,0.6343245283531079,,,,,640,,,,
cifar10,resnet18,blur,0.01,gradcam,0.840625,0.6734375,0.6261415165814624,0.661658939406394,0.0757247891924045,0.6782685188731766,0.8736683119617352,0.7086261499400207,0.661658939406394,0.6409349356934105,0.597502444315791,0.6539871236392558,2.578734897972061e-106,4.403999377154154e-102,1.026731513178286,0.63762787921921,0.6841930843305498,7.498977566212186e-105,1.1165142245202389,640,1.6441193304197958e-213,0.001,8.395068658893106e-144,2.2328694390927228e-122
cifar10,resnet18,blur,0.01,gradcampp,0.840625,0.6734375,0.793614615721299,0.7668810425496032,0.0316697113747489,0.8803169370449755,0.959603806779634,0.8174876083538786,0.7668810425496032,0.7278397406570556,0.7758550157515394,0.8107579789130935,1.7709580491810596e-106,4.137409323258095e-88,0.926201859814405,0.7523901061253725,0.7808988713359829,1.1593181853843458e-105,1.242111454192883,640,1.4572064084137092e-90,0.001,8.583026215114177e-63,5.072456621889374e-61
cifar10,resnet18,blur,0.01,gradcam_vs_gradcampp,0.840625,0.6734375,0.1674730991398365,,,,,,,,,,5.5357891199545684e-52,,0.6343245283531079,,,,,640,,,,
cifar10,resnet18,blur,0.05,gradcam,0.840625,0.6734375,0.6261415165814624,0.661658939406394,0.0757247891924045,0.6782685188731766,0.8736683119617352,0.7086261499400207,0.661658939406394,0.6409349356934105,0.597502444315791,0.6539871236392558,2.578734897972061e-106,4.403999377154154e-102,1.026731513178286,0.63762787921921,0.6841930843305498,7.498977566212186e-105,1.1165142245202389,640,1.6441193304197958e-213,0.001,8.395068658893106e-144,2.2328694390927228e-122
cifar10,resnet18,blur,0.05,gradcampp,0.840625,0.6734375,0.793614615721299,0.7668810425496032,0.0316697113747489,0.8803169370449755,0.959603806779634,0.8174876083538786,0.7668810425496032,0.7278397406570556,0.7758550157515394,0.8107579789130935,1.7709580491810596e-106,4.137409323258095e-88,0.926201859814405,0.7523901061253725,0.7808988713359829,1.1593181853843458e-105,1.242111454192883,640,1.4572064084137092e-90,0.001,8.583026215114177e-63,5.072456621889374e-61
cifar10,resnet18,blur,0.05,gradcam_vs_gradcampp,0.840625,0.6734375,0.1674730991398365,,,,,,,,,,5.5357891199545684e-52,,0.6343245283531079,,,,,640,,,,
cifar10,resnet18,blur,0.1,gradcam,0.840625,0.6734375,0.6261415165814624,0.661658939406394,0.0757247891924045,0.6782685188731766,0.8736683119617352,0.7086261499400207,0.661658939406394,0.6409349356934105,0.597502444315791,0.6539871236392558,2.578734897972061e-106,4.403999377154154e-102,1.026731513178286,0.63762787921921,0.6841930843305498,7.498977566212186e-105,1.1165142245202389,640,1.6441193304197958e-213,0.001,8.395068658893106e-144,2.2328694390927228e-122
cifar10,resnet18,blur,0.1,gradcampp,0.840625,0.6734375,0.793614615721299,0.7668810425496032,0.0316697113747489,0.8803169370449755,0.959603806779634,0.8174876083538786,0.7668810425496032,0.7278397406570556,0.7758550157515394,0.8107579789130935,1.7709580491810596e-106,4.137409323258095e-88,0.926201859814405,0.7523901061253725,0.7808988713359829,1.1593181853843458e-105,1.242111454192883,640,1.4572064084137092e-90,0.001,8.583026215114177e-63,5.072456621889374e-61
cifar10,resnet18,blur,0.1,gradcam_vs_gradcampp,0.840625,0.6734375,0.1674730991398365,,,,,,,,,,5.5357891199545684e-52,,0.6343245283531079,,,,,640,,,,
cifar10,resnet18,blur,0.2,gradcam,0.840625,0.4828125,0.5050107552399284,0.5675706459283445,0.1029243577285456,0.554209694632726,0.8340678810916401,0.6261372627833891,0.5675706459283445,0.5471084999910734,0.4771522501986734,0.5319744778691057,2.578734897972061e-106,1.1651211989700869e-146,1.3530814340553543,0.5447380654212584,0.589935325642898,1.1487580232537016e-105,1.4513121211798763,640,2.607823972417291e-300,0.001,3.041792390826628e-217,2.500335371107665e-198
cifar10,resnet18,blur,0.2,gradcampp,0.840625,0.4828125,0.7046836828715113,0.6870087197127119,0.0493473831216476,0.8036235088528363,0.9350515332652216,0.7524885009128899,0.6870087197127119,0.6438086552393829,0.6839485872736079,0.7229419611162604,1.7709580491810596e-106,6.3513212881478084e-121,1.1628772409046548,0.671007133081696,0.7014511287269123,5.467607081745634e-106,1.603783912619459,640,7.85833596510543e-309,0.001,2.681116931960991e-237,8.510203374240727e-233
cifar10,resnet18,blur,0.2,gradcam_vs_gradcampp,0.840625,0.4828125,0.1996729276315828,,,,,,,,,,3.5306269266884484e-52,,0.6706453913806439,,,,,640,,,,
cifar10,resnet18,blur,0.3,gradcam,0.840625,0.340625,0.4315128439618668,0.5077434164482171,0.1225632937586738,0.4696499324096441,0.8049961185630308,0.5807157516809258,0.5077434164482171,0.4837037799181405,0.4034600619216983,0.4590093943087217,1.7709580491810596e-106,2.1988514382968176e-175,1.5751260197128552,0.4864997207365887,0.5293148108133656,3.666178253806777e-106,1.7134189929522845,640,0.0,0.001,0.0,0.0
cifar10,resnet18,blur,0.3,gradcampp,0.840625,0.340625,0.6555552605982727,0.6480687498561011,0.0606211877860289,0.7504761887523423,0.9189122747809794,0.7235093177212215,0.6480687498561011,0.5990329506227423,0.6329483636431286,0.6766046749699667,1.7709580491810596e-106,1.4187694427799416e-133,1.2555600530705249,0.6319320268864871,0.6631435531840224,2.578628272419977e-106,1.761362278783508,640,0.0,0.001,0.0,0.0
cifar10,resnet18,blur,0.3,gradcam_vs_gradcampp,0.840625,0.340625,0.2240424166364059,,,,,,,,,,1.2466155197138008e-58,,0.7326525058700756,,,,,640,,,,
cifar10,resnet18,blur,0.4,gradcam,0.840625,0.26875,0.4067097016934841,0.4898486081227066,0.1282168347200127,0.4411324833209548,0.7937107296214763,0.5615716432702557,0.4898486081227066,0.4661485654103582,0.378274363368012,0.4346230789957608,1.7709580491810596e-106,6.848559676779798e-187,1.6678357470003389,0.4672527489235728,0.5118764468538537,3.6418519386358847e-106,1.8175026055305183,640,0.0,0.001,0.0,0.0
cifar10,resnet18,blur,0.4,gradcampp,0.840625,0.26875,0.6362124966104561,0.6228527372476632,0.066166301135604,0.7273656462211973,0.9121157122502208,0.7105820822845329,0.6228527372476632,0.5769569326278849,0.6132944080950004,0.6579824947834987,1.7709580491810596e-106,8.653606782991257e-138,1.2867651380852267,0.607524536362928,0.6378188683636762,1.770899651434404e-106,1.9485911162241745,640,0.0,0.001,0.0,0.0
cifar10,resnet18,blur,0.4,gradcam_vs_gradcampp,0.840625,0.26875,0.2295027949169719,,,,,,,,,,4.5274444378073984e-55,,0.7189247947212003,,,,,640,,,,
cifar10,resnet18,blur,0.5,gradcam,0.840625,0.26875,0.4067097016934841,0.4898486081227066,0.1282168347200127,0.4411324833209548,0.7937107296214763,0.5615716432702557,0.4898486081227066,0.4661485654103582,0.378274363368012,0.4346230789957608,1.7709580491810596e-106,6.848559676779798e-187,1.6678357470003389,0.4672527489235728,0.5118764468538537,3.6418519386358847e-106,1.8175026055305183,640,0.0,0.001,0.0,0.0
cifar10,resnet18,blur,0.5,gradcampp,0.840625,0.26875,0.6362124966104561,0.6228527372476632,0.066166301135604,0.7273656462211973,0.9121157122502208,0.7105820822845329,0.6228527372476632,0.5769569326278849,0.6132944080950004,0.6579824947834987,1.7709580491810596e-106,8.653606782991257e-138,1.2867651380852267,0.607524536362928,0.6378188683636762,1.770899651434404e-106,1.9485911162241745,640,0.0,0.001,0.0,0.0
cifar10,resnet18,blur,0.5,gradcam_vs_gradcampp,0.840625,0.26875,0.2295027949169719,,,,,,,,,,4.5274444378073984e-55,,0.7189247947212003,,,,,640,,,,
cifar10,resnet18,brightness,0.0,gradcam,0.840625,0.840625,1.0,0.996875,0.0,0.996875,0.996875,0.996875,0.996875,0.996875,1.0,1.0,1.0,1.0,0.0,0.9921875,1.0,0.157299207050285,0.0559454923932416,640,1.0,0.25,1.0,1.0
cifar10,resnet18,brightness,0.0,gradcampp,0.840625,0.840625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,640,1.0,0.25,1.0,1.0
cifar10,resnet18,brightness,0.0,gradcam_vs_gradcampp,0.840625,0.840625,0.0,,,,,,,,,,1.0,,0.0,,,,,640,,,,
cifar10,resnet18,brightness,1e-06,gradcam,0.840625,0.840625,0.9998616919732936,0.9962132359767406,3.695730859265628e-06,0.9968674159544374,0.996867989923394,0.9963935814189628,0.9962132359767406,0.9965706126638286,0.9996671271063188,0.9999708510559367,3.7106717942790905e-17,0.0856983944884322,0.0680364406695501,0.9913694286117088,0.9995581386909632,5.597410005700974e-06,0.0673931372145752,640,0.9952940157092904,0.25,0.9108504819128822,0.888978177201919
cifar10,resnet18,brightness,1e-06,gradcampp,0.840625,0.840625,0.9999370200227472,0.9991100731285558,2.984951250570899e-06,0.999993259187018,0.9999972117989394,0.9993334640016184,0.9991100731285558,0.9995612236210374,0.9998703441269848,0.9999878113591368,1.452738939013391e-09,0.0411905069369771,0.0808651111193084,0.998294443462134,0.9996790490139488,1.1735028812661596e-06,0.0998830593945772,640,0.9999668041491055,0.25,0.943291642829674,0.9502662970971418
cifar10,resnet18,brightness,1e-06,gradcam_vs_gradcampp,0.840625,0.840625,7.532804945353799e-05,,,,,,,,,,0.0009151229311446,,0.0495608086527841,,,,,640,,,,
cifar10,resnet18,brightness,1e-05,gradcam,0.840625,0.840625,0.999591012610756,0.9954662181933852,1.380576757228626e-05,0.9968265962179172,0.9968564012268694,0.9963781055869244,0.9954662181933852,0.9957361857615492,0.999006878833966,0.9999513757954278,3.919240456660544e-28,0.097403915844661,0.0656174877426924,0.9904118699996112,0.9990821990910388,3.645684569803144e-07,0.0786502145798743,640,0.9997550966347236,0.25,0.8060652729910052,0.8107037617459598
cifar10,resnet18,brightness,1e-05,gradcampp,0.840625,0.840625,0.9996953331893614,0.998244407867299,4.577668700449813e-05,0.9998417072897215,0.9999461133456258,0.999266270736858,0.998244407867299,0.9986261123517968,0.9991827315205748,0.9999706343841877,1.9013048976278584e-12,0.1880903325962228,0.052085010849595,0.9963027477951838,0.9995312529076632,1.6458239564488846e-08,0.0799704675755191,640,0.992428441581858,0.25,0.7169322968085774,0.7263570062444669
cifar10,resnet18,brightness,1e-05,gradcam_vs_gradcampp,0.840625,0.840625,0.0001043205786054,,,,,,,,,,3.8312187386653607e-05,,0.0156216333082158,,,,,640,,,,
cifar10,resnet18,brightness,0.0001,gradcam,0.840625,0.840625,0.9985359446777632,0.9942323898362015,0.0002857261095294,0.9952673018749308,0.9952918272208736,0.9944479242065168,0.9942323898362015,0.9938665654622976,0.9960021027493065,0.9998575795875978,1.6720741893838548e-33,0.2099579499478402,0.0496060076790133,0.9878429723275486,0.9989551780255008,2.4209132962724606e-08,0.083539735577654,640,0.412371589256716,0.25,0.3460936555840774,0.2555101591308532
cifar10,resnet18,brightness,0.0001,gradcampp,0.840625,0.840625,0.999699332114356,0.998190774786881,4.5670029196326205e-05,0.999842139539299,0.9999469734072726,0.9990109278105,0.998190774786881,0.9987315577703012,0.9992019141858548,0.9999690550839296,1.6917584701018518e-20,0.192223319000912,0.0516008348425048,0.9962219352229588,0.99949406027983,5.253340807676993e-08,0.0826237606532029,640,0.9901347613509388,0.25,0.7807491880740376,0.7898785491328604
cifar10,resnet18,brightness,0.0001,gradcam_vs_gradcampp,0.840625,0.840625,0.0011633874365926,,,,,,,,,,2.979566275382185e-05,,0.0391868956969762,,,,,640,,,,
cifar10,resnet18,brightness,0.001,gradcam,0.840625,0.840625,0.9992727903395714,0.9938263893275614,2.511281409740228e-05,0.9967940456736952,0.9968366215122902,0.9944087168683406,0.9938263893275614,0.9939792680499864,0.9986973799857692,0.9996840995211862,3.4988429470027603e-87,0.0047898605072312,0.11189537517102,0.9887710763470496,0.9975638745251342,2.7303195814501574e-19,0.1067588379947558,640,0.9707955788904904,0.25,0.8931462889171241,0.9209369639475506
cifar10,resnet18,brightness,0.001,gradcampp,0.840625,0.840625,0.99956695053123,0.9972750584700888,4.9233831461076606e-05,0.9998298821772168,0.9999413634237012,0.99802848153193,0.9972750584700888,0.9974411670764664,0.9990445840338136,0.9998787186955675,4.5651939364908505e-73,0.0662348907544885,0.0727315689492996,0.995280032272,0.9986715571881248,8.746847984597943e-20,0.1208498690905579,640,0.9901347613509306,0.25,0.8571991365884273,0.8696225166916003
cifar10,resnet18,brightness,0.001,gradcam_vs_gradcampp,0.840625,0.840625,0.0002941601916586,,,,,,,,,,7.071496543604998e-15,,0.0404860102808318,,,,,640,,,,
cifar10,resnet18,brightness,0.01,gradcam,0.840625,0.8421875,0.990853555960276,0.9802948749287778,0.0012406319857903,0.9907696197927708,0.9947894934148204,0.9833268006916944,0.9802948749287778,0.979859953980564,0.984495918355704,0.9956773613457734,4.49644562992164e-105,0.0017693934453748,0.1241061811009765,0.9731223855736122,0.986262287589371,1.9954126022760687e-60,0.2304505306327044,640,0.0286130413449741,0.1498203990886445,0.5299097232758176,0.7765512142425309
cifar10,resnet18,brightness,0.01,gradcampp,0.840625,0.8421875,0.9955385144749374,0.9869848694912337,0.0005769526220468,0.997555333439356,0.9993246903931297,0.9908172749036296,0.9869848694912337,0.9840404072233226,0.9922809977026356,0.998107419817601,1.7709580491810596e-106,0.0032404647111029,0.1168117182913598,0.9829628614139664,0.9904099720520424,6.452226370969248e-61,0.2718105626606451,640,0.4531984314082502,0.25,0.5192657312513242,0.5512083201477489
cifar10,resnet18,brightness,0.01,gradcam_vs_gradcampp,0.840625,0.8421875,0.0046849585146614,,,,,,,,,,8.175401562382248e-20,,0.0990501968648785,,,,,640,,,,
cifar10,resnet18,brightness,0.05,gradcam,0.840625,0.8375,0.9627996174509992,0.9455035667197578,0.0050580854594805,0.9756358569151488,0.9878028856507692,0.9526458630915584,0.9455035667197578,0.9432566223216906,0.9524523993234284,0.9727685872577828,1.2097480937314324e-105,2.6242445056774376e-12,0.2820571188188684,0.9351522921355372,0.9550772320784016,7.187301177303809e-88,0.4419610231744597,640,0.0005971847442829,0.0059697575168323,0.5023323699590783,0.9633685431466684
