dataset,model,drift_type,intensity,xai_method,clean_acc,drifted_acc,SSIM,IoU,MSE,Pearson,Cosine,IoU@0.3,IoU@0.5,IoU@0.7,SSIM_ci_low,SSIM_ci_high,SSIM_wilcoxon_p,SSIM_paired_t_p,SSIM_cohens_d,IoU_ci_low,IoU_ci_high,IoU_wilcoxon_p,IoU_cohens_d,n_images,KS_p,AD_p,Welch_p,Wilcoxon_p
tiny_imagenet,shufflenet_v2,blur,0.1,gradcam,0.5375,0.2828125,0.3085315663413906,0.20662150842142646,0.10956225213174094,0.22765263922118897,0.4967087631976222,0.2735318704762505,0.20662150842142646,0.17214407944148696,0.28674795404555636,0.3295854214968056,1.1593246577307139e-105,2.8862507281684076e-281,2.542095155563762,0.18738108480492396,0.22544347751174024,2.6208927322897437e-107,3.1965579894693823,640,6.689344305403558e-19,0.001,1.6690954908659122e-06,8.728276482243816e-07
tiny_imagenet,shufflenet_v2,blur,0.1,gradcampp,0.5375,0.2828125,0.6356531369724546,0.47648207409742555,0.040676546376153054,0.6439475974294158,0.9251685221021899,0.6610714369671202,0.47648207409742555,0.37585594371200093,0.6200294160917613,0.650669092184594,1.7709580491810596e-106,6.119145468990142e-208,1.8440568046291468,0.460416964195694,0.49263499675813593,1.7709556159034997e-106,2.546733546766685,640,2.70127772805808e-236,0.001,0.0,0.0
tiny_imagenet,shufflenet_v2,blur,0.1,gradcam_vs_gradcampp,0.5375,0.2828125,0.327121570631064,,,,,,,,,,3.8568653471315096e-94,,1.3858027693682748,,,,,640,,,,
tiny_imagenet,shufflenet_v2,blur,0.2,gradcam,0.5375,0.1546875,0.2586236928165203,0.16921984019594394,0.11939330564882766,0.14777242210651584,0.4588090585245908,0.24461925663446066,0.16921984019594394,0.12631360451177542,0.23883675761214396,0.2780167155298679,5.467698083123744e-106,9.511587383373e-312,2.880058053156427,0.15100586108405428,0.18565613172292114,3.0015729114292237e-108,3.6672029864933444,640,3.1612705068860895e-05,0.001,0.001151339257187321,0.01539637742969972
tiny_imagenet,shufflenet_v2,blur,0.2,gradcampp,0.5375,0.1546875,0.5416523860735551,0.4027782972794528,0.05416997350421297,0.5241744042561532,0.89853853988648,0.6059741644108783,0.4027782972794528,0.3064404684535259,0.5254596547505159,0.5569025777655833,1.7709580491810596e-106,1.2086097061679051e-247,2.203908107642195,0.3878435537498326,0.4177289449249273,1.770870453277314e-106,2.9882177706031245,640,0.0,0.001,0.0,0.0
tiny_imagenet,shufflenet_v2,blur,0.2,gradcam_vs_gradcampp,0.5375,0.1546875,0.28302869325703484,,,,,,,,,,1.532245461126613e-84,,1.1653551483627762,,,,,640,,,,
tiny_imagenet,shufflenet_v2,blur,0.3,gradcam,0.5375,0.10625,0.22390444692371197,0.14144194556212716,0.12700249063223054,0.09841261280825517,0.42812022799664806,0.2184852554909836,0.14144194556212716,0.09645969579167216,0.20522924999112493,0.24151621885109417,3.7549576914624955e-106,0.0,3.281500895556994,0.12570946058943877,0.15633511068322184,1.1214286986822836e-108,4.266923229783188,640,1.9040076191605156e-12,0.001,0.022466298459432616,0.15054715236910537
tiny_imagenet,shufflenet_v2,blur,0.3,gradcampp,0.5375,0.10625,0.49311896044963366,0.3652210348750433,0.060206919979464146,0.4595679924323191,0.8824147819933543,0.5805257852602808,0.3652210348750433,0.26674260167893404,0.4768812983576961,0.5092556571181589,1.7709580491810596e-106,4.406100101932649e-269,2.4156247922740985,0.3502724636057451,0.38024068457227017,1.7689735967622944e-106,3.2160485295893873,640,2.343095220850007e-230,0.001,0.0,1.4781740613866273e-250
tiny_imagenet,shufflenet_v2,blur,0.3,gradcam_vs_gradcampp,0.5375,0.10625,0.2692145135259217,,,,,,,,,,8.487560933803815e-84,,1.1405952681313491,,,,,640,,,,
tiny_imagenet,shufflenet_v2,blur,0.4,gradcam,0.5375,0.075,0.21844816591929722,0.1381134864382601,0.13113178234743827,0.08511563782171919,0.4270680770470124,0.21583762438857573,0.1381134864382601,0.09329030132018565,0.20073268951453246,0.235608636854187,2.578734897972061e-106,0.0,3.4683582938453204,0.12240079662481343,0.15337035468546154,6.968574510012209e-109,4.375227907804512,640,7.929239249493691e-209,0.001,8.834969023301976e-303,1.3938704511679408e-270
tiny_imagenet,shufflenet_v2,blur,0.4,gradcampp,0.5375,0.075,0.4622922936979233,0.34178033072629654,0.06504358149686595,0.41568252178836307,0.8708543002556286,0.5607361805043899,0.34178033072629654,0.2402291895766835,0.4456826895465622,0.477778411534137,1.7709580491810596e-106,3.1999368690390197e-282,2.552209104484022,0.32782904384357636,0.3560997710392651,1.7677247184856567e-106,3.459094200266597,640,3.936848814694921e-179,0.001,3.137319188296659e-284,8.974300954383703e-174
tiny_imagenet,shufflenet_v2,blur,0.4,gradcam_vs_gradcampp,0.5375,0.075,0.24384412777862607,,,,,,,,,,3.914103137586205e-76,,1.0259141119297353,,,,,640,,,,
tiny_imagenet,shufflenet_v2,blur,0.5,gradcam,0.5375,0.075,0.21844816591929722,0.1381134864382601,0.13113178234743827,0.08511563782171919,0.4270680770470124,0.21583762438857573,0.1381134864382601,0.09329030132018565,0.20073268951453246,0.235608636854187,2.578734897972061e-106,0.0,3.4683582938453204,0.12240079662481343,0.15337035468546154,6.968574510012209e-109,4.375227907804512,640,7.929239249493691e-209,0.001,8.834969023301976e-303,1.3938704511679408e-270
